state,county,NAME,median_age,pop_white,pop_black,pop_hispanic
23,029,"Washington County, Maine",48.0,91.2,0.5,2.2
23,023,"Sagadahoc County, Maine",46.9,95.6,0.8,1.6
23,011,"Kennebec County, Maine",44.3,95.9,0.9,1.5
23,009,"Hancock County, Maine",48.5,95.9,0.9,1.4
24,039,"Somerset County, Maryland",36.6,52.8,42.2,3.5
24,001,"Allegany County, Maryland",41.7,88.2,8.4,1.8
24,033,"Prince George's County, Maryland",36.8,18.0,63.0,17.9
24,021,"Frederick County, Maryland",39.2,81.1,9.4,9.2
24,029,"Kent County, Maryland",47.5,81.4,14.4,4.3
25,027,"Worcester County, Massachusetts",40.1,84.0,5.0,11.2
26,033,"Chippewa County, Michigan",39.7,71.0,6.6,1.9
26,125,"Oakland County, Michigan",40.9,75.2,13.7,4.0
26,121,"Muskegon County, Michigan",39.3,80.8,13.7,5.6
26,087,"Lapeer County, Michigan",43.9,95.8,1.2,4.6
26,151,"Sanilac County, Michigan",45.1,96.7,0.6,3.7
26,131,"Ontonagon County, Michigan",58.1,96.0,0.6,1.5
26,001,"Alcona County, Michigan",58.2,97.0,0.4,1.4
26,079,"Kalkaska County, Michigan",44.5,95.8,0.9,1.9
26,129,"Ogemaw County, Michigan",50.3,96.6,0.4,2.1
26,165,"Wexford County, Michigan",41.8,96.0,0.7,1.9
26,043,"Dickinson County, Michigan",46.4,96.1,0.6,1.5
26,065,"Ingham County, Michigan",31.8,74.4,11.4,7.7
26,109,"Menominee County, Michigan",48.2,94.4,0.3,1.7
26,113,"Missaukee County, Michigan",43.7,96.2,0.5,2.8
26,159,"Van Buren County, Michigan",41.6,85.9,3.3,11.4
26,015,"Barry County, Michigan",42.6,96.2,0.5,2.9
26,019,"Benzie County, Michigan",49.6,95.9,0.4,2.5
26,153,"Schoolcraft County, Michigan",51.6,86.7,0.5,1.0
26,055,"Grand Traverse County, Michigan",42.9,94.8,1.1,2.8
26,049,"Genesee County, Michigan",40.3,74.9,19.8,3.4
26,093,"Livingston County, Michigan",43.2,96.3,0.6,2.4
26,101,"Manistee County, Michigan",49.2,91.3,2.8,3.0
26,051,"Gladwin County, Michigan",49.8,97.1,0.4,1.6
05,075,"Lawrence County, Arkansas",41.1,96.7,1.0,1.4
05,029,"Conway County, Arkansas",41.7,85.2,10.9,3.9
05,001,"Arkansas County, Arkansas",41.4,72.5,25.8,3.1
05,085,"Lonoke County, Arkansas",36.1,89.0,6.1,4.4
06,047,"Merced County, California",30.9,57.4,3.3,58.9
06,049,"Modoc County, California",47.7,90.0,1.7,14.5
06,027,"Inyo County, California",45.7,80.5,0.9,21.7
06,099,"Stanislaus County, California",34.0,75.8,2.9,45.6
06,103,"Tehama County, California",40.9,85.4,0.7,24.7
06,069,"San Benito County, California",35.5,82.2,0.7,59.3
06,017,"El Dorado County, California",45.8,88.0,0.8,12.7
06,075,"San Francisco County, California",38.2,46.7,5.2,15.2
06,107,"Tulare County, California",30.8,76.5,1.6,64.1
06,057,"Nevada County, California",50.1,92.4,0.7,9.4
06,039,"Madera County, California",33.9,72.0,3.2,57.3
06,105,"Trinity County, California",51.8,86.6,0.7,7.2
06,071,"San Bernardino County, California",33.1,61.1,8.4,52.8
06,061,"Placer County, California",41.9,82.5,1.6,13.8
06,095,"Solano County, California",37.9,52.7,14.1,26.1
06,011,"Colusa County, California",35.1,87.8,1.7,59.0
06,031,"Kings County, California",31.7,65.6,6.5,54.1
06,019,"Fresno County, California",32.0,64.1,4.8,52.7
06,111,"Ventura County, California",37.9,80.2,1.7,42.4
08,123,"Weld County, Colorado",34.3,90.6,1.2,29.2
08,027,"Custer County, Colorado",58.4,93.4,2.6,9.6
08,035,"Douglas County, Colorado",38.4,89.2,1.4,8.5
08,067,"La Plata County, Colorado",39.9,87.8,0.5,12.8
08,105,"Rio Grande County, Colorado",41.5,91.1,0.9,44.5
08,011,"Bent County, Colorado",41.0,91.5,4.0,32.0
08,111,"San Juan County, Colorado",52.1,98.7,0.0,8.8
08,075,"Logan County, Colorado",38.4,92.5,0.9,15.9
08,119,"Teller County, Colorado",49.9,94.7,0.8,6.4
08,039,"Elbert County, Colorado",46.1,93.3,0.5,6.7
08,073,"Lincoln County, Colorado",37.9,86.7,9.6,21.7
08,003,"Alamosa County, Colorado",30.4,86.9,1.2,45.9
08,043,"Fremont County, Colorado",44.9,89.8,4.1,13.2
08,085,"Montrose County, Colorado",45.1,94.3,0.4,20.5
08,109,"Saguache County, Colorado",49.1,91.9,0.0,36.6
08,053,"Hinsdale County, Colorado",57.5,94.6,0.0,5.8
08,049,"Grand County, Colorado",43.5,94.8,0.8,8.4
08,089,"Otero County, Colorado",40.2,89.2,1.4,41.7
09,005,"Litchfield County, Connecticut",47.2,92.9,1.9,6.0
09,011,"New London County, Connecticut",41.4,80.7,5.9,10.3
09,001,"Fairfield County, Connecticut",40.3,73.2,11.4,19.3
10,001,"Kent County, Delaware",37.6,66.3,25.3,7.0
12,057,"Hillsborough County, Florida",36.9,70.4,16.6,28.0
12,129,"Wakulla County, Florida",40.7,82.2,14.9,3.7
12,045,"Gulf County, Florida",44.3,78.0,18.8,4.7
12,097,"Osceola County, Florida",35.8,72.9,11.5,53.0
12,131,"Walton County, Florida",43.7,86.7,4.7,6.1
12,065,"Jefferson County, Florida",47.2,62.6,34.5,4.0
12,049,"Hardee County, Florida",35.1,81.4,7.8,43.5
12,093,"Okeechobee County, Florida",41.1,86.6,8.7,25.2
12,041,"Gilchrist County, Florida",42.5,91.4,6.3,5.7
12,001,"Alachua County, Florida",31.3,69.4,20.0,9.6
12,015,"Charlotte County, Florida",58.6,90.2,5.5,7.0
12,085,"Martin County, Florida",51.9,87.8,5.8,13.4
12,115,"Sarasota County, Florida",55.5,91.2,4.5,9.0
12,017,"Citrus County, Florida",56.2,92.7,2.9,5.5
12,113,"Santa Rosa County, Florida",39.7,85.6,6.1,5.4
12,011,"Broward County, Florida",40.1,61.2,28.5,29.1
12,087,"Monroe County, Florida",47.3,88.7,7.1,23.9
13,313,"Whitfield County, Georgia",36.0,88.7,4.0,34.5
13,285,"Troup County, Georgia",36.3,58.8,35.7,3.7
13,145,"Harris County, Georgia",43.1,79.1,16.1,3.4
13,321,"Worth County, Georgia",41.1,68.3,28.2,2.1
13,109,"Evans County, Georgia",37.7,58.6,30.4,11.7
13,307,"Webster County, Georgia",45.0,50.8,40.0,9.6
13,125,"Glascock County, Georgia",43.2,88.4,9.1,1.6
13,051,"Chatham County, Georgia",35.2,52.7,39.8,6.3
13,173,"Lanier County, Georgia",35.4,74.0,24.2,5.5
13,195,"Madison County, Georgia",41.2,84.7,8.8,5.2
13,147,"Hart County, Georgia",43.8,77.3,18.5,3.7
13,191,"McIntosh County, Georgia",49.7,62.5,34.3,1.0
13,237,"Putnam County, Georgia",46.0,69.0,26.2,6.4
13,301,"Warren County, Georgia",45.2,37.3,61.1,0.4
13,029,"Bryan County, Georgia",34.6,77.1,14.8,6.8
13,039,"Camden County, Georgia",32.3,72.9,18.7,6.6
13,099,"Early County, Georgia",40.7,45.8,51.4,2.2
13,069,"Coffee County, Georgia",36.2,68.0,28.1,11.5
13,123,"Gilmer County, Georgia",46.9,90.6,0.5,11.5
13,317,"Wilkes County, Georgia",46.1,53.5,42.5,4.8
13,129,"Gordon County, Georgia",37.8,89.2,4.0,15.6
13,057,"Cherokee County, Georgia",38.3,86.4,6.8,10.3
13,177,"Lee County, Georgia",37.2,74.1,20.3,2.9
13,133,"Greene County, Georgia",49.4,58.5,35.5,6.0
13,075,"Cook County, Georgia",37.4,69.0,27.5,5.7
13,121,"Fulton County, Georgia",35.4,44.9,44.1,7.3
13,187,"Lumpkin County, Georgia",37.2,93.8,1.9,4.8
13,201,"Miller County, Georgia",43.8,68.4,30.5,0.6
13,219,"Oconee County, Georgia",40.4,88.6,5.4,4.9
13,151,"Henry County, Georgia",36.9,49.3,42.4,6.7
13,183,"Long County, Georgia",32.7,64.7,23.7,11.3
13,257,"Stephens County, Georgia",41.5,84.0,11.2,3.3
13,293,"Upson County, Georgia",41.7,69.3,28.1,2.3
13,225,"Peach County, Georgia",36.9,48.8,44.7,7.5
13,229,"Pierce County, Georgia",39.4,85.6,9.6,5.0
13,251,"Screven County, Georgia",41.5,55.6,41.9,2.0
13,011,"Banks County, Georgia",41.1,93.0,2.7,6.7
13,061,"Clay County, Georgia",45.1,30.1,67.8,0.0
13,089,"DeKalb County, Georgia",35.6,34.5,54.0,8.6
13,157,"Jackson County, Georgia",38.5,87.4,6.7,7.4
13,181,"Lincoln County, Georgia",47.3,66.9,31.6,1.7
13,235,"Pulaski County, Georgia",43.0,63.2,34.8,4.1
13,281,"Towns County, Georgia",53.7,95.4,1.2,1.2
13,287,"Turner County, Georgia",38.8,54.9,43.0,1.6
13,001,"Appling County, Georgia",39.0,76.0,18.2,9.8
16,077,"Power County, Idaho",37.7,77.7,0.1,33.9
16,071,"Oneida County, Idaho",37.9,97.2,0.1,4.4
16,063,"Lincoln County, Idaho",35.0,93.6,0.0,30.2
16,041,"Franklin County, Idaho",33.4,96.2,0.2,6.7
16,053,"Jerome County, Idaho",32.7,94.1,0.1,35.4
16,067,"Minidoka County, Idaho",35.2,94.5,0.1,35.1
16,013,"Blaine County, Idaho",43.2,95.1,0.4,21.8
16,021,"Boundary County, Idaho",43.5,94.1,0.3,4.9
16,047,"Gooding County, Idaho",37.8,92.5,0.1,29.1
16,007,"Bear Lake County, Idaho",39.3,94.7,0.4,4.2
16,019,"Bonneville County, Idaho",32.7,88.9,0.5,12.9
16,035,"Clearwater County, Idaho",50.2,93.0,0.4,4.1
16,059,"Lemhi County, Idaho",52.3,94.8,0.0,3.3
16,017,"Bonner County, Idaho",47.8,95.3,0.3,3.0
16,037,"Custer County, Idaho",53.3,92.6,0.1,4.4
16,065,"Madison County, Idaho",23.4,93.7,0.3,7.5
16,081,"Teton County, Idaho",36.6,88.6,0.2,17.1
15,003,"Honolulu County, Hawaii",37.6,21.0,2.4,9.8
17,183,"Vermilion County, Illinois",40.3,82.3,14.0,4.9
17,023,"Clark County, Illinois",43.0,97.0,0.3,1.6
17,049,"Effingham County, Illinois",39.1,97.3,0.5,2.0
17,065,"Hamilton County, Illinois",44.1,97.8,0.4,2.4
17,087,"Johnson County, Illinois",43.2,87.4,11.8,3.2
17,105,"Livingston County, Illinois",42.0,92.9,4.0,4.5
17,179,"Tazewell County, Illinois",40.9,95.8,1.3,2.3
17,187,"Warren County, Illinois",39.3,88.1,2.6,9.4
17,119,"Madison County, Illinois",40.1,87.5,8.5,3.2
17,131,"Mercer County, Illinois",44.8,97.0,0.6,2.3
17,003,"Alexander County, Illinois",42.8,62.4,33.2,1.1
17,157,"Randolph County, Illinois",42.0,87.0,10.2,3.1
17,115,"Macon County, Illinois",41.3,78.0,14.4,2.2
17,191,"Wayne County, Illinois",43.3,96.7,1.8,0.5
17,055,"Franklin County, Illinois",42.3,97.0,0.8,1.7
17,109,"McDonough County, Illinois",32.1,90.3,4.7,2.7
17,139,"Moultrie County, Illinois",40.3,98.0,0.5,1.3
17,151,"Pope County, Illinois",53.7,92.0,5.2,1.9
17,173,"Shelby County, Illinois",44.8,98.3,0.9,1.0
17,019,"Champaign County, Illinois",29.9,72.3,13.3,5.8
17,053,"Ford County, Illinois",43.0,95.4,1.1,3.2
17,093,"Kendall County, Illinois",34.9,82.3,7.0,18.1
17,121,"Marion County, Illinois",42.1,92.6,3.5,2.0
17,125,"Mason County, Illinois",45.3,97.2,0.9,1.1
18,149,"Starke County, Indiana",41.6,96.8,0.4,3.6
18,055,"Greene County, Indiana",42.9,97.8,0.4,1.4
18,177,"Wayne County, Indiana",40.9,90.1,5.2,2.9
18,037,"Dubois County, Indiana",40.4,94.8,0.4,7.3
18,059,"Hancock County, Indiana",39.9,94.9,2.1,2.3
18,115,"Ohio County, Indiana",47.5,97.2,1.2,1.1
18,121,"Parke County, Indiana",41.8,95.4,0.4,1.5
18,007,"Benton County, Indiana",40.5,97.6,0.6,5.1
18,133,"Putnam County, Indiana",37.9,93.2,2.7,1.9
18,175,"Washington County, Indiana",41.5,98.1,0.1,1.3
18,065,"Henry County, Indiana",42.2,94.8,2.5,1.7
18,095,"Madison County, Indiana",40.3,87.8,7.9,3.9
18,125,"Pike County, Indiana",43.7,96.9,1.0,0.8
18,151,"Steuben County, Indiana",43.2,97.1,0.3,3.5
18,179,"Wells County, Indiana",39.8,96.1,0.7,2.9
18,035,"Delaware County, Indiana",35.4,88.4,7.3,2.4
18,077,"Jefferson County, Indiana",40.5,95.3,2.2,2.7
18,103,"Miami County, Indiana",40.0,90.7,5.2,3.1
18,111,"Newton County, Indiana",42.9,96.8,0.3,6.2
18,141,"St. Joseph County, Indiana",36.5,78.6,13.0,8.5
18,155,"Switzerland County, Indiana",40.1,96.7,0.9,2.0
18,015,"Carroll County, Indiana",42.8,95.8,0.4,3.9
18,069,"Huntington County, Indiana",40.7,96.0,1.0,2.3
18,181,"White County, Indiana",41.9,91.7,0.4,8.1
18,075,"Jay County, Indiana",40.0,97.3,0.4,3.0
18,019,"Clark County, Indiana",38.9,87.7,6.9,5.3
19,101,"Jefferson County, Iowa",43.0,83.3,1.8,2.9
19,005,"Allamakee County, Iowa",44.8,96.8,1.3,6.4
19,049,"Dallas County, Iowa",35.3,91.1,1.6,6.1
19,023,"Butler County, Iowa",44.1,97.6,0.6,1.3
19,071,"Fremont County, Iowa",45.8,95.5,0.5,2.6
19,173,"Taylor County, Iowa",42.8,95.4,0.2,7.9
19,195,"Worth County, Iowa",44.0,96.9,1.3,2.9
19,003,"Adams County, Iowa",47.3,98.3,0.4,1.3
19,037,"Chickasaw County, Iowa",44.3,98.0,0.5,2.4
19,059,"Dickinson County, Iowa",48.4,97.4,0.7,2.0
19,103,"Johnson County, Iowa",30.0,82.1,6.8,5.6
19,171,"Tama County, Iowa",42.8,88.2,0.8,9.2
19,069,"Franklin County, Iowa",42.4,92.1,1.4,12.4
19,027,"Carroll County, Iowa",41.7,99.1,0.2,0.7
19,067,"Floyd County, Iowa",43.9,94.4,1.7,2.9
19,115,"Louisa County, Iowa",41.2,91.2,1.1,15.8
19,119,"Lyon County, Iowa",38.1,96.9,0.1,2.6
19,165,"Shelby County, Iowa",46.1,97.0,0.8,2.8
19,087,"Henry County, Iowa",40.0,92.1,2.3,4.8
19,145,"Page County, Iowa",44.0,93.9,1.7,3.3
19,155,"Pottawattamie County, Iowa",39.5,92.9,1.5,7.6
19,043,"Clayton County, Iowa",47.1,97.4,1.0,1.9
19,021,"Buena Vista County, Iowa",35.2,77.4,2.7,25.2
19,077,"Guthrie County, Iowa",45.6,97.2,0.0,2.7
19,091,"Humboldt County, Iowa",43.0,97.4,0.3,4.3
19,183,"Washington County, Iowa",40.8,96.2,0.9,6.0
